Instruction,Summary,Category,User story
"Definition: You are given a job listing and a candidate¡¯s qualifications summary. Your task is to classify the summary as ""Match"" if it aligns with the job listing or ""No Match"" if it does not. Emphasis & Caution: - Things to avoid: -",Summarize whether a candidate's qualifications match a job listing.,,"As a recruitment analyst, I want to determine whether a given qualifications summary matches a job listing, So that I can streamline the hiring process and find suitable candidates."
"Definition: You are given two article titles. Your task is to classify them as ""Similar"" if they refer to the same topic or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two article titles are similar.,,"As an article content organizer, I want to determine whether two given titles refer to the same topic, So that I can ensure proper categorization of content."
"Definition: You are given a research abstract and a proposed set of keywords. Your task is to classify each keyword as ""Relevant"" if it matches the content of the abstract or ""Irrelevant"" if it does not. Emphasis & Caution: - Things to avoid: -",Summarize whether keywords match a research abstract.,,"As a research keyword reviewer, I want to determine whether a given set of keywords accurately reflects the content of a research abstract, So that I can improve the discoverability of academic papers."
"Definition: You are given two blog post titles. Your task is to classify them as ""Similar"" if they refer to the same topic or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two blog post titles are similar.,,"As a blog content organizer, I want to determine whether two given blog titles refer to the same topic, So that I can improve the categorization and searchability of blog content."
"Definition: You are given a paragraph from a textbook and a corresponding key point. Your task is to classify the key point as ""Match"" if it summarizes the paragraph correctly or ""No Match"" if it does not. Emphasis & Caution: - Things to avoid: -",Summarize whether a textbook paragraph matches its key point.,,"As an educational content reviewer, I want to determine whether a given key point accurately summarizes a textbook paragraph, So that I can ensure clarity and precision in study materials."
"Definition: You are given two movie reviews. Your task is to classify them as ""Similar"" if they express the same sentiment or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two movie reviews are similar.,,"As a sentiment analyzer, I want to evaluate whether two given movie reviews express similar sentiments, So that I can better understand audience opinions and trends."
"Definition: You are given a sentence in English and its Spanish translation. Your task is to classify the translation as ""Yes"" if it is correct or ""No"" if it is not. Emphasis & Caution: - Things to avoid: -",Summarize whether the Spanish translation is accurate.,,"As a language verifier, I want to determine whether a given Spanish sentence accurately translates its corresponding English sentence, So that I can ensure high-quality translations."
"Definition: You are given two questions about sports. Your task is to classify them as ""Similar"" if they focus on the same topic or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two sports questions are similar.,,"As a sports content analyzer, I want to determine whether two given questions about sports focus on the same topic, So that I can improve the organization and understanding of sports-related inquiries."
"Definition: You are given two news summaries about a recent event. Your task is to classify them as ""Similar"" if they refer to the same event or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two news summaries are similar.,,"As a news content reviewer, I want to determine whether two given news summaries discuss the same event, So that I can ensure accurate and consistent reporting."
"Definition: You are given a product catalog entry and a customer review. Your task is to classify the review as ""Match"" if it aligns with the catalog entry or ""No Match"" if it does not. Emphasis & Caution: - Things to avoid: -",Summarize whether a product catalog entry matches its customer review.,,"As a product content analyst, I want to evaluate whether a given customer review aligns with the corresponding product catalog entry, So that I can ensure consistency between product descriptions and user feedback."
"Definition: You are given a software feature list and a bug report. Your task is to classify the bug report as ""Relevant"" if it relates to the listed features or ""Irrelevant"" if it does not. Emphasis & Caution: - Things to avoid: -",Summarize whether a bug report matches a software feature list.,,"As a software tester, I want to determine whether a given bug report is relevant to the listed features, So that I can improve debugging efficiency and product quality."
"Definition: You are given two headlines about financial markets. Your task is to classify them as ""Similar"" if they refer to the same financial news or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two financial news headlines are similar.,,"As a financial news analyst, I want to determine whether two given headlines refer to the same financial news, So that I can better organize and analyze market-related updates."
"Definition: You are given two descriptions of historical monuments. Your task is to classify them as ""Similar"" if they describe the same monument or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two historical monument descriptions are similar.,,"As a historical content reviewer, I want to determine whether two given descriptions refer to the same monument, So that I can ensure accurate categorization in historical databases."
"Definition: You are given two online course titles. Your task is to classify them as ""Similar"" if they refer to the same course content or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two online course titles are similar.,,"As an educational content organizer, I want to determine whether two given online course titles refer to the same content, So that I can improve course cataloging and reduce redundancy."
"Definition: You are given a paragraph from a health article and a corresponding summary. Your task is to classify the summary as ""True"" if it accurately reflects the paragraph or ""False"" if it does not. Emphasis & Caution: - Things to avoid: -",Summarize whether a health article paragraph matches its summary.,,"As a health content reviewer, I want to determine whether a given summary accurately represents a health article paragraph, So that I can ensure accurate and helpful medical information."
"Definition: You are given two slogans for a charity campaign. Your task is to classify them as ""Similar"" if they convey the same message or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two charity campaign slogans are similar.,,"As a campaign organizer, I want to evaluate whether two given charity campaign slogans convey the same message, So that I can ensure consistent and impactful communication."
"Definition: You are given a job requirement in English and its French translation. Your task is to classify the translation as ""Yes"" if it is accurate or ""No"" if it is not. Emphasis & Caution: - Things to avoid: -",Summarize whether the French translation of a job requirement is accurate.,,"As a recruiter, I want to verify whether a French translation accurately reflects an English job requirement, So that I can ensure effective multilingual hiring processes."
"Definition: You are given two user reviews for a restaurant. Your task is to classify them as ""Similar"" if they discuss the same feature (e.g., food quality, service) or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two restaurant reviews are similar.,,"As a customer sentiment analyst, I want to determine whether two given reviews for a restaurant discuss the same feature, So that I can better understand customer preferences and improve service."
Definition: You are given a research paper abstract and two candidate titles. Your task is to select the title that best represents the abstract. Emphasis & Caution: - Things to avoid: -,Summarize which title best matches the research abstract.,,"As a research content reviewer, I want to identify the most suitable title for a given research abstract, So that I can ensure proper representation and clarity for academic readers."
"Definition: You are given two discussion points from a technology forum. Your task is to classify them as ""Similar"" if they focus on the same issue or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two technology forum discussion points are similar.,,"As a forum moderator, I want to determine whether two given discussion points from a technology forum focus on the same issue, So that I can enhance the organization of forum content."
"Definition: You are given a paragraph about a fictional character and a candidate summary. Your task is to classify the summary as ""True"" if it accurately represents the paragraph or ""False"" if it does not. Emphasis & Caution: - Things to avoid: -",Summarize whether a fictional character paragraph matches its summary.,,"As a literary content reviewer, I want to determine whether a given summary accurately reflects a paragraph about a fictional character, So that I can ensure precise and meaningful storytelling."
"Definition: You are given a movie description in English and its translation in German. Your task is to classify the translation as ""Yes"" if it is accurate or ""No"" if it is not. Emphasis & Caution: - Things to avoid: -",Summarize whether the German translation of a movie description is accurate.,,"As a movie content translator, I want to determine whether a given German translation of a movie description accurately reflects the original English version, So that I can ensure consistent and high-quality translations."
"Definition: You are given two political event summaries. Your task is to classify them as ""Similar"" if they describe the same event or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two political event summaries are similar.,,"As a political news analyst, I want to determine whether two given summaries describe the same political event, So that I can improve the organization and accuracy of political reporting."
"Definition: You are given two titles of research projects. Your task is to classify them as ""Similar"" if they refer to the same research topic or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two research project titles are similar.,,"As a research project reviewer, I want to determine whether two given titles refer to the same research topic, So that I can organize research data more effectively."
"Definition: You are given a health-related article paragraph and a corresponding summary. Your task is to classify the summary as ""True"" if it matches the paragraph or ""False"" if it does not. Emphasis & Caution: - Things to avoid: -",Summarize whether a health article paragraph matches its summary.,,"As a health content evaluator, I want to assess whether a given summary accurately reflects a paragraph from a health-related article, So that I can ensure clear and reliable medical information."
"Definition: You are given a sentence in Japanese and its English translation. Your task is to classify the translation as ""Yes"" if it is accurate or ""No"" if it is not. Emphasis & Caution: - Things to avoid: -",Summarize whether the Japanese translation is accurate.,,"As a bilingual content reviewer, I want to verify whether a given English sentence accurately translates a Japanese sentence, So that I can ensure effective cross-lingual communication."
"Definition: You are given two descriptions of museum exhibits. Your task is to classify them as ""Similar"" if they refer to the same exhibit or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two museum exhibit descriptions are similar.,,"As a museum catalog organizer, I want to determine whether two given descriptions refer to the same exhibit, So that I can improve exhibit categorization and metadata accuracy."
"Definition: You are given a recipe in Spanish and its English translation. Your task is to classify the translation as ""Yes"" if it is accurate or ""No"" if it is not. Emphasis & Caution: - Things to avoid: -",Summarize whether the Spanish recipe translation is accurate.,,"As a culinary translator, I want to determine whether a given English translation accurately reflects the original Spanish recipe, So that I can ensure high-quality bilingual culinary resources."
"Definition: You are given two user reviews for an electronic device. Your task is to classify them as ""Similar"" if they refer to the same feature or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two electronic device reviews are similar.,,"As a product review analyzer, I want to determine whether two given reviews for an electronic device discuss the same feature, So that I can better understand user feedback and product performance."
"Definition: You are given a legal document in English and its French translation. Your task is to classify the translation as ""Yes"" if it is accurate or ""No"" if it is not. Emphasis & Caution: Ensure the translation preserves legal terminology and context accurately. Things to avoid: Avoid overly literal translations that may alter the legal meaning.",Summarize whether a legal document translation is accurate.,,"As a legal document reviewer, I want to assess whether a French translation accurately reflects its English version, So that I can ensure the integrity of legal communication, By preserving legal terminology and avoiding overly literal translations."
"Definition: You are given two sports event summaries. Your task is to classify them as ""Similar"" if they describe the same event or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two sports event summaries are similar.,,"As a sports analyst, I want to determine whether two given summaries describe the same sports event, So that I can improve the organization and accuracy of sports reporting."
"Definition: You are given a paragraph about a company¡¯s financial performance and a proposed headline. Your task is to classify the headline as ""Match"" if it accurately reflects the paragraph or ""No Match"" if it does not. Emphasis & Caution: - Things to avoid: -",Summarize whether a financial performance headline matches its paragraph.,,"As a financial news editor, I want to determine whether a given headline accurately reflects a company¡¯s financial performance paragraph, So that I can ensure clarity and relevance in financial reporting."
"Definition: You are given two tourist itinerary descriptions. Your task is to classify them as ""Similar"" if they refer to the same itinerary or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two tourist itineraries are similar.,,"As a travel planner, I want to determine whether two given tourist itineraries refer to the same trip, So that I can improve the organization and clarity of travel content."
"Definition: You are given two social media captions for similar posts. Your task is to classify them as ""Similar"" if they express the same idea or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two social media captions are similar.,,"As a social media content analyzer, I want to determine whether two given captions convey the same idea, So that I can better organize and analyze user engagement strategies."
"Definition: You are given a scientific article paragraph and a proposed title. Your task is to classify the title as ""Match"" if it accurately represents the paragraph or ""No Match"" if it does not. Emphasis & Caution: - Things to avoid: -",Summarize whether a scientific article title matches its paragraph.,,"As a scientific editor, I want to determine whether a given title accurately reflects a scientific article paragraph, So that I can ensure clarity and relevance for readers."
"Definition: You are given a product tagline in English and its German translation. Your task is to classify the translation as ""Yes"" if it accurately conveys the tagline's meaning or ""No"" if it does not. Emphasis & Caution: - Things to avoid: -",Summarize whether the German translation of a tagline is accurate.,,"As a branding content reviewer, I want to determine whether a given German translation of a product tagline accurately reflects the original meaning, So that I can ensure consistent and effective cross-cultural branding."
"Definition: You are given two news article summaries. Your task is to classify them as ""Similar"" if they discuss the same news topic or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two news summaries are similar.,,"As a news content analyst, I want to determine whether two given summaries discuss the same topic, So that I can streamline news aggregation and analysis."
"Definition: You are given a sentence in Russian and its English translation. Your task is to classify the translation as ""Yes"" if it is accurate or ""No"" if it is not. Emphasis & Caution: - Things to avoid: -",Summarize whether the Russian translation is accurate.,,"As a translation verifier, I want to assess whether a given English sentence accurately translates a Russian sentence, So that I can ensure high-quality bilingual communication."
"Definition: You are given two podcast descriptions. Your task is to classify them as ""Similar"" if they refer to the same podcast episode or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two podcast descriptions are similar.,,"As a podcast content organizer, I want to determine whether two given descriptions refer to the same podcast episode, So that I can improve cataloging and user navigation in podcast libraries."
"Definition: You are given a political speech in English and its Spanish translation. Your task is to classify the translation as ""Yes"" if it is accurate or ""No"" if it is not. Emphasis & Caution: - Things to avoid: -",Summarize whether the Spanish translation of a political speech is accurate.,,"As a political content translator, I want to determine whether a given Spanish translation accurately reflects the original English political speech, So that I can ensure accurate communication across languages."
Definition: You are given a paragraph describing a historical event and two possible summaries. Your task is to select the summary that best represents the paragraph. Emphasis & Caution: - Things to avoid: -,Summarize which summary best matches the historical event paragraph.,,"As a history content reviewer, I want to identify the most suitable summary for a given historical event paragraph, So that I can ensure precise and meaningful content summarization."
"Definition: You are given two feature lists of a smartphone. Your task is to classify them as ""Similar"" if they describe the same model or ""Dissimilar"" if they describe different models. Emphasis & Caution: - Things to avoid: -",Summarize whether two smartphone feature lists are similar.,,"As a product feature analyst, I want to determine whether two given smartphone feature lists describe the same model, So that I can ensure accurate categorization in product comparisons."
"Definition: You are given a book description in English and its Hindi translation. Your task is to classify the translation as ""Yes"" if it is accurate or ""No"" if it is not. Emphasis & Caution: Ensure the translation preserves the essence of the book¡¯s theme and content. Things to avoid: Avoid relying on literal translations that may lose the original context.",Summarize whether a book description translation is accurate.,,"As a literary translator, I want to assess whether a given Hindi translation of a book description accurately reflects the English version, So that I can ensure meaningful cross-language communication, By preserving the book¡¯s theme and avoiding overly literal translations."
"Definition: You are given two descriptions of an art gallery. Your task is to classify them as ""Similar"" if they refer to the same gallery or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two art gallery descriptions are similar.,,"As an art content organizer, I want to determine whether two given descriptions refer to the same art gallery, So that I can ensure accurate categorization of art collections."
"Definition: You are given a paragraph about a scientific experiment and a proposed summary. Your task is to classify the summary as ""True"" if it matches the paragraph or ""False"" if it does not. Emphasis & Caution: - Things to avoid: -",Summarize whether a scientific experiment paragraph matches its summary.,,"As a research content reviewer, I want to determine whether a given summary accurately reflects a paragraph describing a scientific experiment, So that I can ensure clarity and correctness in academic documentation."
"Definition: You are given two questions about artificial intelligence. Your task is to classify them as ""Similar"" if they discuss the same topic or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two AI-related questions are similar.,,"As an AI researcher, I want to determine whether two given questions about artificial intelligence discuss the same topic, So that I can improve the organization and understanding of AI discussions."
"Definition: You are given a sentence in Chinese and its English translation. Your task is to classify the translation as ""Yes"" if it is accurate or ""No"" if it is not. Emphasis & Caution: - Things to avoid: -",Summarize whether the Chinese translation is accurate.,,"As a bilingual content reviewer, I want to assess whether a given English sentence accurately translates a Chinese sentence, So that I can ensure effective cross-lingual communication."
"Definition: You are given two summaries of an environmental policy. Your task is to classify them as ""Similar"" if they describe the same policy or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two environmental policy summaries are similar.,,"As an environmental policy analyst, I want to determine whether two given summaries describe the same policy, So that I can ensure consistency and clarity in policy discussions."
"Definition: You are given a movie plot in English and its Hindi translation. Your task is to classify the translation as ""Yes"" if it is accurate or ""No"" if it is not. Emphasis & Caution: - Things to avoid: -",Summarize whether the Hindi translation of a movie plot is accurate.,,"As a movie content translator, I want to determine whether a given Hindi translation accurately reflects the original English plot, So that I can ensure consistency and clarity in multilingual movie content."
"Definition: You are given a product feature list in English and its French translation. Your task is to classify the translation as ""Yes"" if it accurately represents the original list or ""No"" if it does not. Emphasis & Caution: - Things to avoid: -",Summarize whether the French translation of a product feature list is accurate.,,"As a product documentation reviewer, I want to assess whether a French translation accurately reflects the English product feature list, So that I can ensure consistent and clear product documentation across languages."
"Definition: You are given two travel package descriptions. Your task is to classify them as ""Similar"" if they describe the same package or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two travel package descriptions are similar.,,"As a travel content analyst, I want to determine whether two given descriptions refer to the same travel package, So that I can ensure accurate categorization of travel offerings."
"Definition: You are given two titles of journal articles. Your task is to classify them as ""Similar"" if they refer to the same study or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two journal article titles are similar.,,"As a research content classifier, I want to determine whether two given journal article titles refer to the same study, So that I can organize academic resources efficiently."
"Definition: You are given a political manifesto in English and its translated version in Spanish. Your task is to classify the translation as ""Yes"" if it is accurate or ""No"" if it is not. Emphasis & Caution: Ensure that the translation retains the political tone and message of the original manifesto. Things to avoid: Avoid overly literal translations that could misrepresent the intended political stance.",Summarize whether the Spanish translation of a political manifesto is accurate.,,"As a political content translator, I want to ensure that a Spanish translation accurately reflects an English political manifesto, So that I can maintain the original intent and clarity of the political message, By preserving the tone and avoiding overly literal translations."
"Definition: You are given two e-commerce product titles. Your task is to classify them as ""Similar"" if they refer to the same product or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two e-commerce product titles are similar.,,"As an e-commerce catalog manager, I want to determine whether two given product titles refer to the same item, So that I can ensure accurate product listing and prevent duplication."
"Definition: You are given a paragraph from a technical manual and a corresponding instruction summary. Your task is to classify the summary as ""True"" if it accurately reflects the paragraph or ""False"" if it does not. Emphasis & Caution: - Things to avoid: -",Summarize whether a technical manual paragraph matches its instruction summary.,,"As a technical writer, I want to determine whether a given summary accurately reflects the content of a technical manual paragraph, So that I can ensure concise and clear technical documentation."
"Definition: You are given two academic course summaries. Your task is to classify them as ""Similar"" if they describe the same course or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two academic course summaries are similar.,,"As an educational administrator, I want to determine whether two given course summaries describe the same course, So that I can maintain a clear and organized course catalog."
"Definition: You are given a restaurant menu item in English and its Spanish translation. Your task is to classify the translation as ""Yes"" if it is accurate or ""No"" if it is not. Emphasis & Caution: - Things to avoid: -",Summarize whether the Spanish translation of a restaurant menu item is accurate.,,"As a culinary translator, I want to assess whether a given Spanish translation accurately reflects an English menu item, So that I can ensure clear and appealing multilingual menus for diners."
"Definition: You are given two summaries of a sports event. Your task is to classify them as ""Similar"" if they describe the same event or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two sports event summaries are similar.,,"As a sports analyst, I want to determine whether two given summaries describe the same sports event, So that I can ensure accurate and streamlined reporting of sports news."
"Definition: You are given a sentence in Hindi and its English translation. Your task is to classify the translation as ""Yes"" if it is accurate or ""No"" if it is not. Emphasis & Caution: - Things to avoid: -",Summarize whether the Hindi translation is accurate.,,"As a bilingual reviewer, I want to assess whether a given English sentence is an accurate translation of a Hindi sentence, So that I can ensure reliable and high-quality translations."
"Definition: You are given two reviews for the same hotel. Your task is to classify them as ""Similar"" if they discuss the same feature (e.g., room cleanliness, service) or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two hotel reviews are similar.,,"As a customer experience analyst, I want to determine whether two given reviews for a hotel discuss the same feature, So that I can better understand guest preferences and address concerns effectively."
"Definition: You are given a movie tagline in English and its French translation. Your task is to classify the translation as ""Yes"" if it conveys the same message or ""No"" if it does not. Emphasis & Caution: - Things to avoid: -",Summarize whether the French translation of a movie tagline is accurate.,,"As a film marketer, I want to determine whether a given French translation of a movie tagline accurately conveys the original message, So that I can ensure effective international promotion."
"Definition: You are given two user reviews of a software application. Your task is to classify them as ""Similar"" if they refer to the same feature or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two software application reviews are similar.,,"As a software product analyst, I want to determine whether two given user reviews refer to the same feature, So that I can prioritize feedback for future updates."
"Definition: You are given a historical event description in English and its German translation. Your task is to classify the translation as ""Yes"" if it is accurate or ""No"" if it is not. Emphasis & Caution: Ensure the translation preserves key details and context of the historical event. Things to avoid: Avoid translations that lose essential context or over-simplify details.",Summarize whether the German translation of a historical event description is accurate.,,"As a historian and translator, I want to assess whether a given German translation of a historical event description accurately reflects the English version, So that I can ensure clear and precise communication, By preserving key details and avoiding over-simplifications."
"Definition: You are given two descriptions of a music album. Your task is to classify them as ""Similar"" if they describe the same album or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two music album descriptions are similar.,,"As a music content organizer, I want to determine whether two given descriptions refer to the same album, So that I can ensure accurate cataloging in music databases."
"Definition: You are given a paragraph about a company¡¯s sustainability efforts and a corresponding headline. Your task is to classify the headline as ""Match"" if it accurately reflects the paragraph or ""No Match"" if it does not. Emphasis & Caution: - Things to avoid: -",Summarize whether a sustainability headline matches its paragraph.,,"As a corporate content reviewer, I want to determine whether a given headline accurately reflects a paragraph about sustainability efforts, So that I can ensure clear and trustworthy corporate communication."
"Definition: You are given two technical descriptions of an electronic gadget. Your task is to classify them as ""Similar"" if they refer to the same gadget or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two electronic gadget descriptions are similar.,,"As a tech reviewer, I want to determine whether two given descriptions refer to the same electronic gadget, So that I can improve product categorization in tech reviews."
"Definition: You are given a customer testimonial in English and its Spanish translation. Your task is to classify the translation as ""Yes"" if it is accurate or ""No"" if it is not. Emphasis & Caution: - Things to avoid: -",Summarize whether the Spanish translation of a customer testimonial is accurate.,,"As a translation verifier, I want to assess whether a Spanish translation of a customer testimonial accurately reflects the original English version, So that I can ensure effective multilingual customer outreach."
"Definition: You are given two headlines about renewable energy projects. Your task is to classify them as ""Similar"" if they refer to the same project or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two renewable energy project headlines are similar.,,"As a renewable energy analyst, I want to determine whether two given headlines refer to the same project, So that I can organize and track energy initiatives more effectively."
"Definition: You are given two blog post summaries. Your task is to classify them as ""Similar"" if they refer to the same blog post or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two blog post summaries are similar.,,"As a content organizer, I want to determine whether two given blog post summaries refer to the same content, So that I can streamline blog categorization for better reader experience."
"Definition: You are given a marketing campaign tagline in English and its French translation. Your task is to classify the translation as ""Yes"" if it accurately conveys the original message or ""No"" if it does not. Emphasis & Caution: - Things to avoid: -",Summarize whether the French translation of a marketing tagline is accurate.,,"As a branding specialist, I want to determine whether a French translation of a marketing tagline accurately reflects the original English message, So that I can ensure effective and consistent branding across languages."
"Definition: You are given a research paper abstract and a proposed conclusion. Your task is to classify the conclusion as ""Match"" if it aligns with the abstract or ""No Match"" if it does not. Emphasis & Caution: Ensure the conclusion directly reflects the abstract¡¯s findings. Things to avoid: Avoid conclusions that add unrelated or speculative information.",Summarize whether a research conclusion matches its abstract.,,"As a research content reviewer, I want to determine whether a given conclusion aligns with the findings in the abstract, So that I can ensure logical and accurate representation of research results."
"Definition: You are given two event descriptions from a calendar. Your task is to classify them as ""Similar"" if they refer to the same event or ""Dissimilar"" if they do not. Emphasis & Caution: - Things to avoid: -",Summarize whether two calendar event descriptions are similar.,,"As a calendar content manager, I want to determine whether two given event descriptions refer to the same event, So that I can avoid duplication and maintain an accurate event schedule."
