Instruction,Summary,Category,User story
"Definition: In this task, you are provided with a marketing slogan and need to determine whether it emphasizes speed, reliability, or innovation. Emphasis & Caution: - Things to avoid: -",Classify slogans by emphasis.,Text Categorization.,"As a marketing slogan classifier, I want to determine whether a slogan emphasizes speed, reliability, or innovation, So that I can understand its key appeal."
"Definition: In this task, you are given a review and need to determine whether it describes satisfaction, disappointment, or neutrality. Emphasis & Caution: - Things to avoid: -",Classify reviews by sentiment.,Text Categorization.,"As a review classifier, I want to determine whether a review describes satisfaction, disappointment, or neutrality, So that I can better evaluate customer experiences."
"Definition: In this task, you are given a text excerpt and need to determine whether it presents a question, a statement, or an instruction. Emphasis & Caution: - Things to avoid: -",Classify text excerpts by type.,Text Categorization.,"As a text classifier, I want to determine whether a text excerpt is a question, a statement, or an instruction, So that I can analyze its purpose and structure."
"Definition: In this task, you are given a news headline and need to determine whether it is about science, sports, or politics. Emphasis & Caution: - Things to avoid: -",Classify headlines by topic.,Text Categorization.,"As a headline classifier, I want to determine whether a news headline is about science, sports, or politics, So that I can organize news articles by subject."
"Definition: In this task, you are provided with a customer service chat and need to determine whether it resolves the issue, escalates it, or requests additional details. Emphasis & Caution: - Things to avoid: -",Classify customer service chats by action.,Text Categorization.,"As a customer service chat classifier, I want to determine whether a chat resolves an issue, escalates it, or requests additional details, So that I can evaluate its effectiveness."
"Definition: In this task, you are given a blog post and need to determine whether its tone is humorous, serious, or neutral. Emphasis & Caution: - Things to avoid: -",Classify blog posts by tone.,Text Categorization.,"As a blog post classifier, I want to determine whether a blog post's tone is humorous, serious, or neutral, So that I can better understand its style and appeal."
"Definition: In this task, you are provided with a product description and need to determine whether it highlights affordability, premium quality, or sustainability. Emphasis & Caution: - Things to avoid: -",Classify product descriptions by focus.,Text Categorization.,"As a product description classifier, I want to determine whether a description highlights affordability, premium quality, or sustainability, So that I can evaluate its marketing strategy."
"Definition: In this task, you are given a review and need to determine whether it focuses on delivery speed, product reliability, or customer support. Emphasis & Caution: - Things to avoid: -",Classify reviews by focus.,Text Categorization.,"As a review classifier, I want to determine whether a review focuses on delivery speed, product reliability, or customer support, So that I can identify areas for improvement."
"Definition: In this task, you are provided with a paragraph and need to determine whether it is persuasive, descriptive, or explanatory. Emphasis & Caution: - Things to avoid: -",Classify paragraphs by style.,Text Categorization.,"As a paragraph classifier, I want to determine whether a paragraph is persuasive, descriptive, or explanatory, So that I can better understand its intent."
"Definition: In this task, you are given a speech excerpt and need to determine whether it is informative, celebratory, or argumentative. Emphasis & Caution: - Things to avoid: -",Classify speech excerpts by purpose.,Text Categorization.,"As a speech classifier, I want to determine whether a speech excerpt is informative, celebratory, or argumentative, So that I can analyze its intent and audience engagement."
"Definition: In this task, you are given a news article and need to determine whether it is local, national, or international in scope. Emphasis & Caution: - Things to avoid: -",Classify news articles by scope.,Text Categorization.,"As a news article classifier, I want to determine whether an article is local, national, or international, So that I can organize content by its geographic relevance."
"Definition: In this task, you are provided with a customer query and need to determine whether it seeks technical support, billing assistance, or general information. Emphasis & Caution: - Things to avoid: -",Classify customer queries by type.,Text Categorization.,"As a query classifier, I want to determine whether a customer query seeks technical support, billing assistance, or general information, So that I can direct it to the appropriate resolution."
"Definition: In this task, you are provided with a review and need to determine whether it discusses ease of use, product performance, or value for money. Emphasis & Caution: - Things to avoid: -",Classify reviews by topic.,Text Categorization.,"As a review classifier, I want to determine whether a review discusses ease of use, product performance, or value for money, So that I can better understand customer priorities."
"Definition: In this task, you are given a customer support interaction and need to determine whether it is proactive, reactive, or unresolved. Emphasis & Caution: - Things to avoid: -",Classify support interactions by status.,Text Categorization.,"As a support interaction classifier, I want to determine whether a support interaction is proactive, reactive, or unresolved, So that I can evaluate service effectiveness."
"Definition: In this task, you are provided with a paragraph and need to determine whether it is analytical, evaluative, or reflective. Emphasis & Caution: - Things to avoid: -",Classify paragraphs by type.,Text Categorization.,"As a paragraph classifier, I want to determine whether a paragraph is analytical, evaluative, or reflective, So that I can better understand its purpose."
"Definition: In this task, you are given a blog post and need to determine whether its primary goal is to inform, persuade, or entertain. Emphasis & Caution: - Things to avoid: -",Classify blog posts by intent.,Text Categorization.,"As a blog post classifier, I want to determine whether a blog post's primary goal is to inform, persuade, or entertain, So that I can better analyze its impact on readers."
"Definition: In this task, you are provided with a social media comment and need to determine whether it is a compliment, a critique, or neutral. Emphasis & Caution: - Things to avoid: -",Classify comments by sentiment.,Text Categorization.,"As a comment classifier, I want to determine whether a comment is a compliment, a critique, or neutral, So that I can assess its tone and intent."
"Definition: In this task, you are given a marketing message and need to determine whether it highlights cost savings, unique features, or social impact. Emphasis & Caution: - Things to avoid: -",Classify marketing messages by emphasis.,Text Categorization.,"As a marketing message classifier, I want to determine whether a message highlights cost savings, unique features, or social impact, So that I can evaluate its appeal."
"Definition: In this task, you are provided with a news article and need to determine whether it is informative, investigative, or editorial in nature. Emphasis & Caution: - Things to avoid: -",Classify news articles by type.,Text Categorization.,"As a news article classifier, I want to determine whether an article is informative, investigative, or editorial, So that I can organize it based on its style."
"Definition: In this task, you are given a speech excerpt and need to determine whether it is motivational, educational, or critical. Emphasis & Caution: - Things to avoid: -",Classify speech excerpts by tone.,Text Categorization.,"As a speech classifier, I want to determine whether a speech excerpt is motivational, educational, or critical, So that I can better understand its message and audience."
"Definition: In this task, you are provided with a sentence and need to determine whether it conveys certainty, doubt, or curiosity. Emphasis & Caution: - Things to avoid: -",Classify sentences by sentiment.,Text Categorization.,"As a sentence classifier, I want to determine whether a sentence conveys certainty, doubt, or curiosity, So that I can analyze its underlying tone."
"Definition: In this task, you are given a customer query and need to determine whether it concerns a technical issue, a billing question, or a product inquiry. Emphasis & Caution: - Things to avoid: -",Classify queries by topic.,Text Categorization.,"As a query classifier, I want to determine whether a customer query concerns a technical issue, a billing question, or a product inquiry, So that I can direct it to the appropriate team."
"Definition: In this task, you are provided with a short passage and need to determine whether it focuses on a historical event, a personal anecdote, or a hypothetical scenario. Emphasis & Caution: - Things to avoid: -",Classify passages by context.,Text Categorization.,"As a passage classifier, I want to determine whether a passage focuses on a historical event, a personal anecdote, or a hypothetical scenario, So that I can better understand its narrative type."
"Definition: In this task, you are given a product review and need to determine whether it emphasizes customer experience, product durability, or technical specifications. Emphasis & Caution: - Things to avoid: -",Classify reviews by emphasis.,Text Categorization.,"As a review classifier, I want to determine whether a product review emphasizes customer experience, product durability, or technical specifications, So that I can extract insights for product improvement."
"Definition: In this task, you are provided with a news headline and need to determine whether it highlights an achievement, a conflict, or a policy change. Emphasis & Caution: - Things to avoid: -",Classify news headlines by focus.,Text Categorization.,"As a headline classifier, I want to determine whether a news headline highlights an achievement, a conflict, or a policy change, So that I can group related articles effectively."
"Definition: In this task, you are given a blog post and need to determine whether it is written to inspire, to educate, or to entertain. Emphasis & Caution: - Things to avoid: -",Classify blog posts by purpose.,Text Categorization.,"As a blog post classifier, I want to determine whether a blog post is written to inspire, to educate, or to entertain, So that I can better understand its intent."
"Definition: In this task, you are provided with a short dialogue and need to determine whether it involves persuasion, clarification, or negotiation. Emphasis & Caution: - Things to avoid: -",Classify dialogues by interaction type.,Text Categorization.,"As a dialogue classifier, I want to determine whether a dialogue involves persuasion, clarification, or negotiation, So that I can analyze its communicative intent."
"Definition: In this task, you are given a speech excerpt and need to determine whether it is reflective, directive, or celebratory. Emphasis & Caution: - Things to avoid: -",Classify speech excerpts by tone.,Text Categorization.,"As a speech classifier, I want to determine whether a speech excerpt is reflective, directive, or celebratory, So that I can better assess its rhetorical style."
"Definition: In this task, you are provided with a customer query and need to determine whether it seeks clarification, requests a refund, or provides feedback. Emphasis & Caution: - Things to avoid: -",Classify customer queries by intent.,Text Categorization.,"As a query classifier, I want to determine whether a customer query seeks clarification, requests a refund, or provides feedback, So that I can route it to the appropriate resolution."
"Definition: In this task, you are given a product description and need to determine whether it targets budget-conscious, eco-conscious, or luxury-oriented customers. Emphasis & Caution: - Things to avoid: -",Classify product descriptions by target audience.,Text Categorization.,"As a product description classifier, I want to determine whether a product description targets budget-conscious, eco-conscious, or luxury-oriented customers, So that I can identify its marketing strategy."
"Definition: In this task, you are provided with a text and need to determine whether it is written for an academic, professional, or general audience. Emphasis & Caution: - Things to avoid: -",Classify texts by audience type.,Text Categorization.,"As a text classifier, I want to determine whether a text is written for an academic, professional, or general audience, So that I can assess its appropriateness for different readers."
"Definition: In this task, you are given a social media post and need to determine whether it is opinion-based, informative, or promotional. Emphasis & Caution: - Things to avoid: -",Classify social media posts by type.,Text Categorization.,"As a social media classifier, I want to determine whether a post is opinion-based, informative, or promotional, So that I can categorize it by its content and purpose."
"Definition: In this task, you are given a customer complaint and need to determine whether it is about delayed delivery, poor quality, or incorrect product. Emphasis & Caution: - Things to avoid: -",Classify complaints by issue type.,Text Categorization.,"As a complaint classifier, I want to determine whether a complaint is about delayed delivery, poor quality, or incorrect product, So that I can direct it to the correct resolution process."
"Definition: In this task, you are provided with a news article and need to determine whether it focuses on climate change, economic policy, or technological innovation. Emphasis & Caution: - Things to avoid: -",Classify news articles by topic.,Text Categorization.,"As a news article classifier, I want to determine whether an article focuses on climate change, economic policy, or technological innovation, So that I can better categorize its content."
"Definition: In this task, you are given a product review and need to determine whether it highlights product packaging, ease of installation, or overall performance. Emphasis & Caution: - Things to avoid: -",Classify reviews by focus.,Text Categorization.,"As a product review classifier, I want to determine whether a review highlights product packaging, ease of installation, or overall performance, So that I can identify customer priorities."
"Definition: In this task, you are provided with a short paragraph and need to determine whether it is persuasive, expository, or narrative in style. Emphasis & Caution: - Things to avoid: -",Classify paragraphs by writing style.,Text Categorization.,"As a paragraph classifier, I want to determine whether a paragraph is persuasive, expository, or narrative in style, So that I can better understand its purpose."
"Definition: In this task, you are given a speech excerpt and need to determine whether it focuses on appreciation, criticism, or encouragement. Emphasis & Caution: - Things to avoid: -",Classify speech excerpts by tone.,Text Categorization.,"As a speech classifier, I want to determine whether a speech excerpt focuses on appreciation, criticism, or encouragement, So that I can assess its intent and impact."
"Definition: In this task, you are given a social media post and need to determine whether it is humorous, informative, or promotional. Emphasis & Caution: - Things to avoid: -",Classify social media posts by purpose.,Text Categorization.,"As a social media post classifier, I want to determine whether a post is humorous, informative, or promotional, So that I can analyze its content and purpose."
"Definition: In this task, you are provided with a headline and need to determine whether it reports a discovery, a tragedy, or a policy change. Emphasis & Caution: - Things to avoid: -",Classify headlines by focus.,Text Categorization.,"As a headline classifier, I want to determine whether a headline reports a discovery, a tragedy, or a policy change, So that I can group news articles effectively."
"Definition: In this task, you are given a product description and need to determine whether it targets families, professionals, or students. Emphasis & Caution: - Things to avoid: -",Classify product descriptions by target audience.,Text Categorization.,"As a product description classifier, I want to determine whether a product description targets families, professionals, or students, So that I can understand its intended demographic."
"Definition: In this task, you are provided with a review and need to determine whether it describes satisfaction with price, customer service, or product quality. Emphasis & Caution: - Things to avoid: -",Classify reviews by satisfaction area.,Text Categorization.,"As a review classifier, I want to determine whether a review describes satisfaction with price, customer service, or product quality, So that I can gain insights into customer preferences."
"Definition: In this task, you are given a dialogue and need to determine whether it focuses on conflict resolution, information sharing, or brainstorming. Emphasis & Caution: - Things to avoid: -",Classify dialogues by purpose.,Text Categorization.,"As a dialogue classifier, I want to determine whether a dialogue focuses on conflict resolution, information sharing, or brainstorming, So that I can analyze its interaction type."
"Definition: In this task, you are given a social media comment and need to determine whether it supports an idea, opposes it, or remains neutral. Emphasis & Caution: - Things to avoid: -",Classify comments by stance.,Text Categorization.,"As a comment classifier, I want to determine whether a comment supports an idea, opposes it, or remains neutral, So that I can better understand public opinion."
"Definition: In this task, you are provided with a short paragraph and need to determine whether it explains a process, describes an event, or defines a concept. Emphasis & Caution: - Things to avoid: -",Classify paragraphs by purpose.,Text Categorization.,"As a paragraph classifier, I want to determine whether a paragraph explains a process, describes an event, or defines a concept, So that I can organize its content effectively."
"Definition: In this task, you are given a product review and need to determine whether it primarily discusses performance, ease of use, or value for money. Emphasis & Caution: - Things to avoid: -",Classify reviews by focus.,Text Categorization.,"As a review classifier, I want to determine whether a review primarily discusses performance, ease of use, or value for money, So that I can identify key customer priorities."
"Definition: In this task, you are provided with a speech excerpt and need to determine whether it is inspirational, persuasive, or cautionary. Emphasis & Caution: - Things to avoid: -",Classify speech excerpts by tone.,Text Categorization.,"As a speech classifier, I want to determine whether a speech excerpt is inspirational, persuasive, or cautionary, So that I can better analyze its intent and emotional impact."
"Definition: In this task, you are given a blog post and need to determine whether it focuses on personal experiences, professional insights, or general advice. Emphasis & Caution: - Things to avoid: -",Classify blog posts by content.,Text Categorization.,"As a blog post classifier, I want to determine whether a blog post focuses on personal experiences, professional insights, or general advice, So that I can better understand its purpose."
"Definition: In this task, you are given a customer query and need to determine whether it concerns product availability, payment issues, or account settings. Emphasis & Caution: - Things to avoid: -",Classify queries by topic.,Text Categorization.,"As a query classifier, I want to determine whether a customer query concerns product availability, payment issues, or account settings, So that I can direct it to the appropriate team."
"Definition: In this task, you are provided with a headline and need to determine whether it reports breaking news, provides analysis, or gives background context. Emphasis & Caution: - Things to avoid: -",Classify headlines by type.,Text Categorization.,"As a headline classifier, I want to determine whether a headline reports breaking news, provides analysis, or gives background context, So that I can help organize articles by style."
"Definition: In this task, you are given a product description and need to determine whether it focuses on technical specifications, design features, or pricing details. Emphasis & Caution: - Things to avoid: -",Classify product descriptions by focus.,Text Categorization.,"As a product description classifier, I want to determine whether a product description focuses on technical specifications, design features, or pricing details, So that I can highlight its key attributes."
"Definition: In this task, you are provided with a text excerpt and need to determine whether it is informative, critical, or speculative. Emphasis & Caution: - Things to avoid: -",Classify text excerpts by tone.,Text Categorization.,"As a text excerpt classifier, I want to determine whether an excerpt is informative, critical, or speculative, So that I can better understand its style and content."
"Definition: In this task, you are given a short article and need to determine whether it is opinion-based, fact-based, or a mix of both. Emphasis & Caution: - Things to avoid: -",Classify articles by content type.,Text Categorization.,"As an article classifier, I want to determine whether a short article is opinion-based, fact-based, or a mix of both, So that I can better categorize its content for readers."
"Definition: In this task, you are provided with a customer feedback message and need to determine whether it expresses satisfaction, dissatisfaction, or a neutral opinion. Emphasis & Caution: - Things to avoid: -",Classify feedback by sentiment.,Text Categorization.,"As a feedback classifier, I want to determine whether a customer message expresses satisfaction, dissatisfaction, or a neutral opinion, So that I can analyze customer sentiment effectively."
"Definition: In this task, you are given a news article and need to determine whether it focuses on public health, financial markets, or environmental policy. Emphasis & Caution: - Things to avoid: -",Classify news articles by subject area.,Text Categorization.,"As a news classifier, I want to determine whether a news article focuses on public health, financial markets, or environmental policy, So that I can organize content by topic."
"Definition: In this task, you are provided with a marketing slogan and need to determine whether it emphasizes innovation, affordability, or reliability. Emphasis & Caution: - Things to avoid: -",Classify slogans by emphasis.,Text Categorization.,"As a slogan classifier, I want to determine whether a marketing slogan emphasizes innovation, affordability, or reliability, So that I can better understand its promotional strategy."
"Definition: In this task, you are given a paragraph and need to determine whether it compares two ideas, explains a concept, or proposes a solution. Emphasis & Caution: - Things to avoid: -",Classify paragraphs by purpose.,Text Categorization.,"As a paragraph classifier, I want to determine whether a paragraph compares two ideas, explains a concept, or proposes a solution, So that I can identify its intent."
"Definition: In this task, you are given a social media post and need to determine whether it is a call to action, a personal reflection, or an informative statement. Emphasis & Caution: - Things to avoid: -",Classify social media posts by type.,Text Categorization.,"As a social media classifier, I want to determine whether a post is a call to action, a personal reflection, or an informative statement, So that I can better understand its context and engagement."
"Definition: In this task, you are provided with a review and need to determine whether it focuses on product usability, customer service, or delivery efficiency. Emphasis & Caution: - Things to avoid: -",Classify reviews by focus.,Text Categorization.,"As a review classifier, I want to determine whether a review focuses on product usability, customer service, or delivery efficiency, So that I can identify areas for improvement."
"Definition: In this task, you are given a speech excerpt and need to determine whether it is congratulatory, advisory, or inspirational. Emphasis & Caution: - Things to avoid: -",Classify speech excerpts by tone.,Text Categorization.,"As a speech classifier, I want to determine whether a speech excerpt is congratulatory, advisory, or inspirational, So that I can analyze its rhetorical intent."
"Definition: In this task, you are provided with a headline and need to determine whether it reports on science, culture, or politics. Emphasis & Caution: - Things to avoid: -",Classify headlines by topic.,Text Categorization.,"As a headline classifier, I want to determine whether a headline reports on science, culture, or politics, So that I can categorize news stories effectively."
"Definition: In this task, you are given a product description and need to determine whether it highlights efficiency, aesthetics, or affordability. Emphasis & Caution: - Things to avoid: -",Classify product descriptions by focus.,Text Categorization.,"As a product description classifier, I want to determine whether a description highlights efficiency, aesthetics, or affordability, So that I can better understand its marketing focus."
"Definition: In this task, you are provided with a short text and need to determine whether it is analytical, predictive, or descriptive. Emphasis & Caution: - Things to avoid: -",Classify texts by style.,Text Categorization.,"As a text classifier, I want to determine whether a short text is analytical, predictive, or descriptive, So that I can evaluate its approach and purpose."
"Definition: In this task, you are provided with a user complaint and need to determine whether it is about delayed shipping, incorrect billing, or product malfunction. Emphasis & Caution: - Things to avoid: -",Classify complaints by issue.,Text Categorization.,"As a complaint classifier, I want to determine whether a user complaint is about delayed shipping, incorrect billing, or product malfunction, So that I can facilitate its resolution efficiently."
"Definition: In this task, you are given a news article and need to determine whether it discusses technological advancements, societal trends, or financial updates. Emphasis & Caution: - Things to avoid: -",Classify news articles by topic.,Text Categorization.,"As a news article classifier, I want to determine whether an article discusses technological advancements, societal trends, or financial updates, So that I can organize it into the appropriate category."
"Definition: In this task, you are given a product review and need to determine whether it praises durability, functionality, or design. Emphasis & Caution: - Things to avoid: -",Classify reviews by focus.,Text Categorization.,"As a review classifier, I want to determine whether a review praises durability, functionality, or design, So that I can identify key customer preferences."
"Definition: In this task, you are given a social media post and need to determine whether it aims to inspire, criticize, or inform. Emphasis & Caution: - Things to avoid: -",Classify social media posts by intent.,Text Categorization.,"As a social media classifier, I want to determine whether a post aims to inspire, criticize, or inform, So that I can analyze its purpose and tone."
"Definition: In this task, you are provided with a paragraph and need to determine whether it describes a challenge, offers a solution, or presents an opportunity. Emphasis & Caution: - Things to avoid: -",Classify paragraphs by focus.,Text Categorization.,"As a paragraph classifier, I want to determine whether a paragraph describes a challenge, offers a solution, or presents an opportunity, So that I can better understand its context."
"Definition: In this task, you are given a speech excerpt and need to determine whether it reflects optimism, urgency, or skepticism. Emphasis & Caution: - Things to avoid: -",Classify speech excerpts by tone.,Text Categorization.,"As a speech classifier, I want to determine whether a speech excerpt reflects optimism, urgency, or skepticism, So that I can assess its emotional undertone."
"Definition: In this task, you are provided with a product advertisement and need to determine whether it targets budget-conscious consumers, eco-friendly buyers, or technology enthusiasts. Emphasis & Caution: - Things to avoid: -",Classify advertisements by audience.,Text Categorization.,"As an advertisement classifier, I want to determine whether an advertisement targets budget-conscious consumers, eco-friendly buyers, or technology enthusiasts, So that I can evaluate its marketing approach."
"Definition: In this task, you are given a headline and need to determine whether it highlights a breakthrough, an issue, or an event. Emphasis & Caution: - Things to avoid: -",Classify headlines by focus.,Text Categorization.,"As a headline classifier, I want to determine whether a headline highlights a breakthrough, an issue, or an event, So that I can categorize news content effectively."
"Definition: In this task, you are provided with a dialogue and need to determine whether it involves an argument, a clarification, or a collaboration. Emphasis & Caution: - Things to avoid: -",Classify dialogues by interaction type.,Text Categorization.,"As a dialogue classifier, I want to determine whether a dialogue involves an argument, a clarification, or a collaboration, So that I can better analyze its communicative purpose."
"Definition: In this task, you are given a short text and need to determine whether it is speculative, factual, or analytical. Emphasis & Caution: - Things to avoid: -",Classify texts by type.,Text Categorization.,"As a text classifier, I want to determine whether a short text is speculative, factual, or analytical, So that I can assess its content and reasoning."
"Definition: In this task, you are given a review and need to determine whether it highlights affordability, premium quality, or user experience. Emphasis & Caution: - Things to avoid: -",Classify reviews by emphasis.,Text Categorization.,"As a review classifier, I want to determine whether a review highlights affordability, premium quality, or user experience, So that I can better understand customer preferences."
"Definition: In this task, you are provided with a news article and need to determine whether it focuses on education reform, healthcare advancements, or environmental concerns. Emphasis & Caution: - Things to avoid: -",Classify news articles by topic.,Text Categorization.,"As a news article classifier, I want to determine whether an article focuses on education reform, healthcare advancements, or environmental concerns, So that I can categorize content effectively."
"Definition: In this task, you are given a product description and need to determine whether it emphasizes design, durability, or functionality. Emphasis & Caution: - Things to avoid: -",Classify product descriptions by focus.,Text Categorization.,"As a product description classifier, I want to determine whether a product description emphasizes design, durability, or functionality, So that I can identify its key selling points."
"Definition: In this task, you are provided with a social media post and need to determine whether it is promotional, personal, or critical. Emphasis & Caution: - Things to avoid: -",Classify social media posts by purpose.,Text Categorization.,"As a social media classifier, I want to determine whether a post is promotional, personal, or critical, So that I can better understand its intent and tone."
"Definition: In this task, you are given a speech excerpt and need to determine whether it is reflective, instructional, or celebratory. Emphasis & Caution: - Things to avoid: -",Classify speech excerpts by tone.,Text Categorization.,"As a speech classifier, I want to determine whether a speech excerpt is reflective, instructional, or celebratory, So that I can evaluate its emotional and rhetorical impact."
"Definition: In this task, you are provided with a paragraph and need to determine whether it presents a problem, analyzes a trend, or describes an outcome. Emphasis & Caution: - Things to avoid: -",Classify paragraphs by content.,Text Categorization.,"As a paragraph classifier, I want to determine whether a paragraph presents a problem, analyzes a trend, or describes an outcome, So that I can better understand its context and purpose."
"Definition: In this task, you are given a marketing message and need to determine whether it appeals to emotions, logic, or trust. Emphasis & Caution: - Things to avoid: -",Classify marketing messages by appeal type.,Text Categorization.,"As a marketing message classifier, I want to determine whether a message appeals to emotions, logic, or trust, So that I can analyze its strategy effectively."
"Definition: In this task, you are provided with a dialogue and need to determine whether it involves asking for information, offering advice, or resolving a conflict. Emphasis & Caution: - Things to avoid: -",Classify dialogues by purpose.,Text Categorization.,"As a dialogue classifier, I want to determine whether a dialogue involves asking for information, offering advice, or resolving a conflict, So that I can analyze its interaction effectively."
"Definition: In this task, you are given a headline and need to determine whether it is about a discovery, a debate, or an achievement. Emphasis & Caution: - Things to avoid: -",Classify headlines by subject.,Text Categorization.,"As a headline classifier, I want to determine whether a headline is about a discovery, a debate, or an achievement, So that I can group articles accordingly."
"Definition: In this task, you are provided with a short text and need to determine whether it is descriptive, explanatory, or argumentative. Emphasis & Caution: - Things to avoid: -",Classify texts by style.,Text Categorization.,"As a text classifier, I want to determine whether a short text is descriptive, explanatory, or argumentative, So that I can better understand its structure and intent."
"Definition: In this task, you are provided with a social media post and need to determine whether it is humorous, informational, or promotional. Emphasis & Caution: - Things to avoid: -",Classify social media posts by tone.,Text Categorization.,"As a social media classifier, I want to determine whether a post is humorous, informational, or promotional, So that I can analyze its content and audience engagement."
"Definition: In this task, you are given a product review and need to determine whether it focuses on product packaging, usability, or customer support. Emphasis & Caution: - Things to avoid: -",Classify reviews by focus.,Text Categorization.,"As a review classifier, I want to determine whether a review focuses on product packaging, usability, or customer support, So that I can identify areas for improvement."
"Definition: In this task, you are provided with a news article and need to determine whether it covers a local, national, or international event. Emphasis & Caution: - Things to avoid: -",Classify news articles by geographic scope.,Text Categorization.,"As a news article classifier, I want to determine whether an article covers a local, national, or international event, So that I can organize content based on its geographic relevance."
"Definition: In this task, you are given a speech excerpt and need to determine whether it is motivational, critical, or instructional. Emphasis & Caution: - Things to avoid: -",Classify speech excerpts by tone.,Text Categorization.,"As a speech classifier, I want to determine whether a speech excerpt is motivational, critical, or instructional, So that I can understand its purpose and target audience."
"Definition: In this task, you are provided with a headline and need to determine whether it highlights a breakthrough, a crisis, or a resolution. Emphasis & Caution: - Things to avoid: -",Classify headlines by topic.,Text Categorization.,"As a headline classifier, I want to determine whether a headline highlights a breakthrough, a crisis, or a resolution, So that I can group articles by their focus."
"Definition: In this task, you are given a customer feedback message and need to determine whether it expresses satisfaction, a complaint, or a suggestion. Emphasis & Caution: - Things to avoid: -",Classify feedback messages by sentiment.,Text Categorization.,"As a feedback classifier, I want to determine whether a customer message expresses satisfaction, a complaint, or a suggestion, So that I can take appropriate action based on the input."
"Definition: In this task, you are provided with a dialogue and need to determine whether it involves negotiation, clarification, or brainstorming. Emphasis & Caution: - Things to avoid: -",Classify dialogues by interaction type.,Text Categorization.,"As a dialogue classifier, I want to determine whether a dialogue involves negotiation, clarification, or brainstorming, So that I can analyze its purpose and outcomes."
"Definition: In this task, you are given a short paragraph and need to determine whether it explains a concept, compares ideas, or tells a story. Emphasis & Caution: - Things to avoid: -",Classify paragraphs by purpose.,Text Categorization.,"As a paragraph classifier, I want to determine whether a paragraph explains a concept, compares ideas, or tells a story, So that I can better understand its content structure."
"Definition: In this task, you are provided with a product description and need to determine whether it highlights speed, affordability, or durability. Emphasis & Caution: - Things to avoid: -",Classify product descriptions by key feature.,Text Categorization.,"As a product description classifier, I want to determine whether a description highlights speed, affordability, or durability, So that I can understand its marketing priorities."
"Definition: In this task, you are given a text and need to determine whether it is analytical, speculative, or descriptive. Emphasis & Caution: - Things to avoid: -",Classify texts by style.,Text Categorization.,"As a text classifier, I want to determine whether a text is analytical, speculative, or descriptive, So that I can evaluate its tone and intent."
"Definition: In this task, you are provided with a short article and need to determine whether its primary focus is science, politics, or art. Emphasis & Caution: - Things to avoid: -",Classify articles by domain.,Text Categorization.,"As an article classifier, I want to determine whether an article focuses on science, politics, or art, So that I can organize it into the appropriate category."
"Definition: In this task, you are given a review and need to determine whether it mentions price, quality, or customer service. Emphasis & Caution: - Things to avoid: -",Classify reviews by content focus.,Text Categorization.,"As a review classifier, I want to determine whether a review mentions price, quality, or customer service, So that I can identify key areas for improvement."
"Definition: In this task, you are provided with a social media post and need to determine whether it contains promotional content, personal opinion, or news commentary. Emphasis & Caution: - Things to avoid: -",Classify social media posts by type.,Text Categorization.,"As a social media classifier, I want to determine whether a post contains promotional content, personal opinion, or news commentary, So that I can better understand its purpose and audience."
"Definition: In this task, you are given a product advertisement and need to determine whether it emphasizes innovation, affordability, or luxury. Emphasis & Caution: - Things to avoid: -",Classify advertisements by emphasis.,Text Categorization.,"As an advertisement classifier, I want to determine whether an advertisement emphasizes innovation, affordability, or luxury, So that I can analyze its marketing strategy."
"Definition: In this task, you are provided with a headline and need to determine whether it reports an achievement, an issue, or a development. Emphasis & Caution: - Things to avoid: -",Classify headlines by subject.,Text Categorization.,"As a headline classifier, I want to determine whether a headline reports an achievement, an issue, or a development, So that I can group related articles effectively."
"Definition: In this task, you are given a customer feedback comment and need to determine whether it is a compliment, a complaint, or a neutral remark. Emphasis & Caution: - Things to avoid: -",Classify feedback by sentiment.,Text Categorization.,"As a feedback classifier, I want to determine whether a comment is a compliment, a complaint, or a neutral remark, So that I can assess customer satisfaction."
"Definition: In this task, you are provided with a paragraph and need to determine whether it analyzes a problem, proposes a solution, or discusses a consequence. Emphasis & Caution: - Things to avoid: -",Classify paragraphs by purpose.,Text Categorization.,"As a paragraph classifier, I want to determine whether a paragraph analyzes a problem, proposes a solution, or discusses a consequence, So that I can understand its main intent."
"Definition: In this task, you are given a speech excerpt and need to determine whether it is argumentative, informative, or reflective. Emphasis & Caution: - Things to avoid: -",Classify speech excerpts by style.,Text Categorization.,"As a speech classifier, I want to determine whether a speech excerpt is argumentative, informative, or reflective, So that I can better understand its tone and content."
"Definition: In this task, you are provided with a dialogue and need to determine whether it involves asking for help, offering feedback, or sharing experiences. Emphasis & Caution: - Things to avoid: -",Classify dialogues by activity.,Text Categorization.,"As a dialogue classifier, I want to determine whether a dialogue involves asking for help, offering feedback, or sharing experiences, So that I can analyze its purpose and interaction dynamics."
"Definition: In this task, you are given a text excerpt and need to determine whether it is factual, opinion-based, or speculative. Emphasis & Caution: - Things to avoid: -",Classify texts by type.,Text Categorization.,"As a text classifier, I want to determine whether a text excerpt is factual, opinion-based, or speculative, So that I can better assess its nature and context."
"Definition: In this task, you are given a product review and need to determine whether it focuses on product effectiveness, ease of setup, or visual appeal. Emphasis & Caution: - Things to avoid: -",Classify reviews by focus.,Text Categorization.,"As a review classifier, I want to determine whether a review focuses on product effectiveness, ease of setup, or visual appeal, So that I can identify customer priorities."
