Instruction,Summary,Category,User story
"Definition: In this task, identify and extract the names of prominent scientific journals mentioned in a given article. Emphasis & Caution: - Things to avoid: -",Extract names of scientific journals from an article.,Named Entity Recognition,"As an academic, I want to identify and extract the names of prominent scientific journals from an article, So that I can study their role in disseminating research."
"Definition: In this task, identify and extract the names of historic maritime expeditions mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of maritime expeditions from a paragraph.,Named Entity Recognition,"As a historian, I want to identify and extract the names of historic maritime expeditions from a paragraph, So that I can analyze their contributions to global exploration."
"Definition: In this task, identify and extract the names of famous space observatories mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of space observatories from a text.,Named Entity Recognition,"As an astronomer, I want to identify and extract the names of famous space observatories from a text, So that I can study their role in advancing space research."
"Definition: In this task, identify and extract the names of prominent software development methodologies mentioned in a given article. Emphasis & Caution: - Things to avoid: -",Extract names of software development methodologies from an article.,Named Entity Recognition,"As a software engineer, I want to identify and extract the names of prominent software development methodologies from an article, So that I can analyze their applications in the tech industry."
"Definition: In this task, identify and extract the names of global economic summits mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of economic summits from a paragraph.,Named Entity Recognition,"As an economist, I want to identify and extract the names of global economic summits from a paragraph, So that I can analyze their impact on international economic policies."
"Definition: In this task, identify and extract the names of ancient trade empires mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of ancient trade empires from a text.,Named Entity Recognition,"As a historian, I want to identify and extract the names of ancient trade empires from a text, So that I can study their role in shaping regional economies."
"Definition: In this task, identify and extract the names of notable protest movements mentioned in a given passage. Emphasis & Caution: - Things to avoid: -",Extract names of protest movements from a passage.,Named Entity Recognition,"As a sociologist, I want to identify and extract the names of notable protest movements from a passage, So that I can analyze their impact on social and political change."
"Definition: In this task, identify and tag the names of iconic literary works of the 20th century mentioned in a given text. Emphasis & Caution: Ensure the works are attributed to their authors when specified. Things to avoid: Do not include obscure or unverified titles unless explicitly mentioned.",Extract and tag names of literary works from the 20th century in a text.,Named Entity Recognition,"As a literary analyst, I want to identify and tag the names of iconic 20th-century literary works from a text, So that I can study their influence, By ensuring proper attribution and excluding unverified titles."
"Definition: In this task, identify and extract the names of historical treaties and their signatories mentioned in a given article. Emphasis & Caution: - Things to avoid: -",Extract names of treaties and their signatories from an article.,Named Entity Recognition,"As a political historian, I want to identify and extract the names of historical treaties and their signatories from an article, So that I can analyze their significance in shaping international relations."
"Definition: In this task, identify and extract the names of globally significant geological formations mentioned in a given passage. Emphasis & Caution: Ensure that only widely recognized formations are included. Things to avoid: Do not tag local formations unless explicitly stated as significant.",Extract names of geological formations from a passage.,Named Entity Recognition,"As a geologist, I want to identify and extract the names of globally significant geological formations from a passage, So that I can study their formation processes, By ensuring only widely recognized examples are included."
"Definition: In this task, identify and extract the names of prominent humanitarian aid programs mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of humanitarian aid programs from a text.,Named Entity Recognition,"As an aid researcher, I want to identify and extract the names of prominent humanitarian aid programs from a text, So that I can analyze their impact on global crises."
"Definition: In this task, identify and extract the names of major artistic exhibitions mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of artistic exhibitions from a paragraph.,Named Entity Recognition,"As an art historian, I want to identify and extract the names of major artistic exhibitions from a paragraph, So that I can analyze their contributions to the art world."
"Definition: In this task, identify and extract the names of famous technological innovations mentioned in a given article. Emphasis & Caution: - Things to avoid: -",Extract names of technological innovations from an article.,Named Entity Recognition,"As a technologist, I want to identify and extract the names of famous technological innovations from an article, So that I can study their development and influence."
"Definition: In this task, identify and extract the names of historical naval battles mentioned in a given passage. Emphasis & Caution: - Things to avoid: -",Extract names of historical naval battles from a passage.,Named Entity Recognition,"As a military historian, I want to identify and extract the names of historical naval battles from a passage, So that I can study their strategies and outcomes."
"Definition: In this task, identify and extract the names of ancient philosophical schools mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of philosophical schools from a text.,Named Entity Recognition,"As a philosopher, I want to identify and extract the names of ancient philosophical schools from a text, So that I can analyze their teachings and influence."
"Definition: In this task, identify and extract the names of famous medieval cities mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of medieval cities from a paragraph.,Named Entity Recognition,"As a historian, I want to identify and extract the names of famous medieval cities from a paragraph, So that I can study their economic and cultural significance."
"Definition: In this task, identify and extract the names of significant global military alliances mentioned in a given article. Emphasis & Caution: - Things to avoid: -",Extract names of military alliances from an article.,Named Entity Recognition,"As a political analyst, I want to identify and extract the names of significant global military alliances from an article, So that I can analyze their impact on international security."
"Definition: In this task, identify and tag the names of globally famous urban parks mentioned in a given text. Emphasis & Caution: Ensure that parks are officially designated and widely recognized. Things to avoid: Do not include informal or lesser-known parks unless explicitly mentioned.",Extract and tag names of urban parks from a text.,Named Entity Recognition,"As an urban planner, I want to identify and tag the names of globally famous urban parks from a text, So that I can study their role in city planning, By ensuring they are officially recognized and excluding informal parks."
"Definition: In this task, identify and extract the names of significant historical rebellions mentioned in a given passage. Emphasis & Caution: - Things to avoid: -",Extract names of historical rebellions from a passage.,Named Entity Recognition,"As a historian, I want to identify and extract the names of significant historical rebellions from a passage, So that I can study their causes and outcomes."
"Definition: In this task, identify and extract the names of internationally acclaimed poets mentioned in a given text. Emphasis & Caution: Ensure poets are widely recognized for their contributions to literature. Things to avoid: Do not include obscure or regionally limited poets unless explicitly mentioned.",Extract names of poets from a text.,Named Entity Recognition,"As a literary scholar, I want to identify and extract the names of internationally acclaimed poets from a text, So that I can analyze their works and legacy, By ensuring they are widely recognized and excluding lesser-known names."
"Definition: In this task, identify and extract the names of ancient engineering marvels mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of engineering marvels from a paragraph.,Named Entity Recognition,"As an engineer, I want to identify and extract the names of ancient engineering marvels from a paragraph, So that I can study their construction techniques and historical importance."
"Definition: In this task, identify and extract the names of famous historical expeditions led by explorers mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of historical expeditions from a text.,Named Entity Recognition,"As a researcher, I want to identify and extract the names of historical expeditions from a text, So that I can analyze their significance in exploration history."
"Definition: In this task, identify and extract the names of major geological eras and periods mentioned in a given article. Emphasis & Caution: - Things to avoid: -",Extract names of geological eras and periods from an article.,Named Entity Recognition,"As a geologist, I want to identify and extract the names of major geological eras and periods from an article, So that I can study the timeline of Earth's history."
"Definition: In this task, identify and extract the names of notable digital media platforms mentioned in a given passage. Emphasis & Caution: - Things to avoid: -",Extract names of digital media platforms from a passage.,Named Entity Recognition,"As a media analyst, I want to identify and extract the names of notable digital media platforms from a passage, So that I can analyze their role in modern communication."
"Definition: In this task, identify and extract the names of famous ancient manuscripts mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of ancient manuscripts from a text.,Named Entity Recognition,"As a historian, I want to identify and extract the names of famous ancient manuscripts from a text, So that I can analyze their historical and cultural significance."
"Definition: In this task, identify and extract the names of significant volcanic eruptions mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of volcanic eruptions from a paragraph.,Named Entity Recognition,"As a geologist, I want to identify and extract the names of significant volcanic eruptions from a paragraph, So that I can study their environmental and geological impact."
"Definition: In this task, identify and extract the names of globally recognized rivers and their associated continents mentioned in a given article. Emphasis & Caution: - Things to avoid: -",Extract names of rivers and their associated continents from an article.,Named Entity Recognition,"As a geographer, I want to identify and extract the names of globally recognized rivers and their associated continents from an article, So that I can study their geographical importance."
"Definition: In this task, identify and tag the names of historic architectural styles mentioned in a given text. Emphasis & Caution: Ensure styles are well-documented and globally recognized. Things to avoid: Do not include regional or obscure styles unless explicitly stated as significant.",Extract and tag names of historic architectural styles from a text.,Named Entity Recognition,"As an architect, I want to identify and tag the names of historic architectural styles from a text, So that I can analyze their influence on modern design, By ensuring global recognition and excluding lesser-known styles."
"Definition: In this task, identify and extract the names of major celestial phenomena mentioned in a given passage. Emphasis & Caution: - Things to avoid: -",Extract names of celestial phenomena from a passage.,Named Entity Recognition,"As an astronomer, I want to identify and extract the names of major celestial phenomena from a passage, So that I can study their characteristics and significance."
"Definition: In this task, identify and extract the names of prominent classical music composers and their notable symphonies mentioned in a given text. Emphasis & Caution: Ensure symphonies are correctly attributed to their composers. Things to avoid: Do not include speculative or misattributed compositions.",Extract names of classical composers and their symphonies from a text.,Named Entity Recognition,"As a music historian, I want to identify and extract the names of prominent classical composers and their symphonies from a text, So that I can study their contributions, By ensuring accurate attributions and excluding speculative works."
"Definition: In this task, identify and extract the names of historically significant battles fought in Europe mentioned in a given article. Emphasis & Caution: - Things to avoid: -",Extract names of European battles from an article.,Named Entity Recognition,"As a military historian, I want to identify and extract the names of historically significant battles fought in Europe from an article, So that I can study their strategies and outcomes."
"Definition: In this task, identify and extract the names of notable software products used in data analysis mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of data analysis software from a paragraph.,Named Entity Recognition,"As a data scientist, I want to identify and extract the names of notable software products used in data analysis from a paragraph, So that I can evaluate their features and applications."
"Definition: In this task, identify and extract the names of ancient civilizations and their corresponding regions mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of ancient civilizations and their regions from a text.,Named Entity Recognition,"As an archaeologist, I want to identify and extract the names of ancient civilizations and their regions from a text, So that I can analyze their historical development."
"Definition: In this task, identify and extract the names of famous explorers and their voyages mentioned in a given document. Emphasis & Caution: - Things to avoid: -",Extract names of explorers and their voyages from a document.,Named Entity Recognition,"As a historian, I want to identify and extract the names of famous explorers and their voyages from a document, So that I can study their contributions to geographic discovery."
"Definition: In this task, identify and extract the names of famous historical treaties and their signing dates mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of historical treaties and their signing dates from a text.,Named Entity Recognition,"As a political historian, I want to identify and extract the names of historical treaties and their signing dates from a text, So that I can study their impact on international relations."
"Definition: In this task, identify and extract the names of notable inventions from the Industrial Revolution mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of inventions from the Industrial Revolution from a paragraph.,Named Entity Recognition,"As a historian of technology, I want to identify and extract the names of notable inventions from the Industrial Revolution from a paragraph, So that I can analyze their impact on industry and society."
"Definition: In this task, identify and extract the names of key figures in the Renaissance movement mentioned in a given article. Emphasis & Caution: - Things to avoid: -",Extract names of Renaissance figures from an article.,Named Entity Recognition,"As a cultural historian, I want to identify and extract the names of key figures in the Renaissance movement from an article, So that I can study their contributions to art, science, and literature."
"Definition: In this task, identify and tag the names of ancient texts related to astronomy mentioned in a given text. Emphasis & Caution: Ensure that texts are well-documented and historically recognized. Things to avoid: Do not include speculative or pseudoscientific works unless explicitly mentioned.",Extract and tag names of ancient astronomy texts from a text.,Named Entity Recognition,"As an astronomer, I want to identify and tag the names of ancient texts related to astronomy from a text, So that I can study their historical contributions, By ensuring their credibility and excluding speculative works."
"Definition: In this task, identify and extract the names of major religious landmarks mentioned in a given passage. Emphasis & Caution: - Things to avoid: -",Extract names of religious landmarks from a passage.,Named Entity Recognition,"As a cultural researcher, I want to identify and extract the names of major religious landmarks from a passage, So that I can analyze their historical and spiritual significance."
"Definition: In this task, identify and extract the names of prominent agricultural innovations mentioned in a given document. Emphasis & Caution: Ensure innovations are scientifically validated and widely acknowledged. Things to avoid: Do not include experimental or unverified methods unless explicitly mentioned.",Extract names of agricultural innovations from a document.,Named Entity Recognition,"As an agricultural scientist, I want to identify and extract the names of prominent agricultural innovations from a document, So that I can study their impact on food production, By ensuring only validated methods are included."
"Definition: In this task, identify and extract the names of influential feminist movements mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of feminist movements from a text.,Named Entity Recognition,"As a sociologist, I want to identify and extract the names of influential feminist movements from a text, So that I can analyze their role in promoting gender equality."
"Definition: In this task, identify and extract the names of groundbreaking scientific experiments mentioned in a given article. Emphasis & Caution: - Things to avoid: -",Extract names of scientific experiments from an article.,Named Entity Recognition,"As a science historian, I want to identify and extract the names of groundbreaking scientific experiments from an article, So that I can study their contributions to scientific knowledge."
"Definition: In this task, identify and extract the names of famous engineering structures built in the 20th century mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of engineering structures from the 20th century from a paragraph.,Named Entity Recognition,"As an engineer, I want to identify and extract the names of famous engineering structures built in the 20th century from a paragraph, So that I can analyze their design and construction techniques."
"Definition: In this task, identify and extract the names of iconic photography collections or exhibitions mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of photography collections or exhibitions from a text.,Named Entity Recognition,"As an art historian, I want to identify and extract the names of iconic photography collections or exhibitions from a text, So that I can analyze their impact on visual culture."
"Definition: In this task, identify and extract the names of prominent environmental activists mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of environmental activists from a text.,Named Entity Recognition,"As a researcher, I want to identify and extract the names of prominent environmental activists from a text, So that I can analyze their contributions to conservation and sustainability efforts."
"Definition: In this task, identify and extract the names of famous international trade agreements mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of international trade agreements from a paragraph.,Named Entity Recognition,"As an economist, I want to identify and extract the names of famous international trade agreements from a paragraph, So that I can analyze their impact on global markets."
"Definition: In this task, identify and extract the names of legendary historical figures from ancient mythology mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of mythological figures from a text.,Named Entity Recognition,"As a mythologist, I want to identify and extract the names of legendary historical figures from ancient mythology from a text, So that I can study their roles in cultural narratives."
"Definition: In this task, identify and tag the names of prominent scientific theories mentioned in a given article. Emphasis & Caution: Ensure theories are widely accepted and properly attributed to their originators. Things to avoid: Do not include speculative or controversial theories unless explicitly mentioned.",Extract and tag names of scientific theories from an article.,Named Entity Recognition,"As a science historian, I want to identify and tag the names of prominent scientific theories from an article, So that I can study their development, By ensuring proper attribution and excluding speculative concepts."
"Definition: In this task, identify and extract the names of major international film production companies mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of international film production companies from a paragraph.,Named Entity Recognition,"As a media analyst, I want to identify and extract the names of major international film production companies from a paragraph, So that I can analyze their influence on the film industry."
"Definition: In this task, identify and extract the names of globally significant coral reef ecosystems mentioned in a given text. Emphasis & Caution: Ensure ecosystems are recognized by scientific organizations or conservation bodies. Things to avoid: Do not include unverified or speculative locations.",Extract names of coral reef ecosystems from a text.,Named Entity Recognition,"As a marine biologist, I want to identify and extract the names of globally significant coral reef ecosystems from a text, So that I can study their ecological importance, By ensuring their recognition and excluding speculative examples."
"Definition: In this task, identify and extract the names of notable sports stadiums and arenas mentioned in a given passage. Emphasis & Caution: - Things to avoid: -",Extract names of sports stadiums and arenas from a passage.,Named Entity Recognition,"As a sports analyst, I want to identify and extract the names of notable sports stadiums and arenas from a passage, So that I can analyze their historical and cultural significance."
"Definition: In this task, identify and extract the names of notable revolutionary leaders from the 18th and 19th centuries mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of revolutionary leaders from a text.,Named Entity Recognition,"As a historian, I want to identify and extract the names of notable revolutionary leaders from the 18th and 19th centuries from a text, So that I can study their contributions to societal change."
"Definition: In this task, identify and extract the names of famous international literature festivals mentioned in a given article. Emphasis & Caution: - Things to avoid: -",Extract names of literature festivals from an article.,Named Entity Recognition,"As a literary researcher, I want to identify and extract the names of famous international literature festivals from an article, So that I can analyze their influence on global literary culture."
"Definition: In this task, identify and extract the names of historic rail networks mentioned in a given passage. Emphasis & Caution: - Things to avoid: -",Extract names of historic rail networks from a passage.,Named Entity Recognition,"As a transportation historian, I want to identify and extract the names of historic rail networks from a passage, So that I can study their role in economic and cultural development."
"Definition: In this task, identify and extract the names of ancient architectural wonders mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of ancient architectural wonders from a text.,Named Entity Recognition,"As an archaeologist, I want to identify and extract the names of ancient architectural wonders from a text, So that I can analyze their design and historical importance."
"Definition: In this task, identify and extract the names of renowned global human rights organizations mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of human rights organizations from a paragraph.,Named Entity Recognition,"As a human rights researcher, I want to identify and extract the names of renowned global human rights organizations from a paragraph, So that I can analyze their role in promoting justice and equality."
"Definition: In this task, identify and extract the names of major naval expeditions undertaken during the Age of Exploration mentioned in a given article. Emphasis & Caution: - Things to avoid: -",Extract names of naval expeditions from an article.,Named Entity Recognition,"As a historian, I want to identify and extract the names of major naval expeditions undertaken during the Age of Exploration from an article, So that I can study their significance in expanding global trade routes."
"Definition: In this task, identify and tag the names of prominent sociological theories mentioned in a given passage. Emphasis & Caution: Ensure theories are properly attributed to their originators and widely accepted in academic discourse. Things to avoid: Do not include speculative or non-academic theories unless explicitly stated.",Extract and tag names of sociological theories from a passage.,Named Entity Recognition,"As a sociologist, I want to identify and tag the names of prominent sociological theories from a passage, So that I can analyze their impact on understanding societal structures, By ensuring proper attribution and excluding speculative ideas."
"Definition: In this task, identify and extract the names of globally significant energy projects mentioned in a given document. Emphasis & Caution: - Things to avoid: -",Extract names of energy projects from a document.,Named Entity Recognition,"As an energy researcher, I want to identify and extract the names of globally significant energy projects from a document, So that I can analyze their contributions to renewable and non-renewable energy development."
"Definition: In this task, identify and extract the names of key figures in environmental science and their notable contributions mentioned in a given text. Emphasis & Caution: Ensure that contributions are accurately paired with their originators. Things to avoid: Do not include generic or speculative associations.",Extract names of environmental scientists and their contributions from a text.,Named Entity Recognition,"As an environmental researcher, I want to identify and extract the names of key figures in environmental science and their contributions from a text, So that I can analyze their influence on conservation efforts, By ensuring accurate attribution and excluding speculative claims."
"Definition: In this task, identify and extract the names of renowned historical libraries mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of historical libraries from a paragraph.,Named Entity Recognition,"As a cultural historian, I want to identify and extract the names of renowned historical libraries from a paragraph, So that I can study their role in preserving knowledge."
"Definition: In this task, identify and extract the names of iconic musical instruments and their regions of origin mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of musical instruments and their regions of origin from a text.,Named Entity Recognition,"As a musicologist, I want to identify and extract the names of iconic musical instruments and their regions of origin from a text, So that I can analyze their cultural and historical significance."
"Definition: In this task, identify and extract the names of famous ecological restoration projects mentioned in a given article. Emphasis & Caution: - Things to avoid: -",Extract names of ecological restoration projects from an article.,Named Entity Recognition,"As an ecologist, I want to identify and extract the names of famous ecological restoration projects from an article, So that I can study their success in rebuilding ecosystems."
"Definition: In this task, identify and extract the names of ancient empires and their capitals mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of ancient empires and their capitals from a text.,Named Entity Recognition,"As a historian, I want to identify and extract the names of ancient empires and their capitals from a text, So that I can study their political and cultural influence."
"Definition: In this task, identify and extract the names of historically significant trade routes and their associated regions mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of trade routes and their regions from a text.,Named Entity Recognition,"As a historian, I want to identify and extract the names of historically significant trade routes and their associated regions from a text, So that I can analyze their impact on commerce and cultural exchange."
"Definition: In this task, identify and extract the names of globally recognized biodiversity conservation programs mentioned in a given article. Emphasis & Caution: - Things to avoid: -",Extract names of biodiversity conservation programs from an article.,Named Entity Recognition,"As an ecologist, I want to identify and extract the names of globally recognized biodiversity conservation programs from an article, So that I can evaluate their effectiveness and scope."
"Definition: In this task, identify and extract the names of influential historical speeches and their speakers mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of historical speeches and their speakers from a paragraph.,Named Entity Recognition,"As a historian, I want to identify and extract the names of influential historical speeches and their speakers from a paragraph, So that I can study their impact on society and politics."
"Definition: In this task, identify and tag the names of major global architectural competitions and their winning projects mentioned in a given passage. Emphasis & Caution: Ensure competitions and projects are officially recognized and widely documented. Things to avoid: Do not include speculative or unverified entries.",Extract and tag names of architectural competitions and their winning projects from a passage.,Named Entity Recognition,"As an architect, I want to identify and tag the names of major global architectural competitions and their winning projects from a passage, So that I can analyze their design trends and innovations, By ensuring proper documentation and excluding speculative entries."
"Definition: In this task, identify and extract the names of key figures in the Enlightenment era mentioned in a given document. Emphasis & Caution: - Things to avoid: -",Extract names of Enlightenment-era figures from a document.,Named Entity Recognition,"As a philosopher, I want to identify and extract the names of key figures in the Enlightenment era from a document, So that I can study their contributions to modern philosophy and science."
"Definition: In this task, identify and extract the names of famous archaeological excavation sites mentioned in a given text. Emphasis & Caution: Ensure sites are officially recognized by archaeological authorities. Things to avoid: Do not include speculative or undocumented sites.",Extract names of archaeological sites from a text.,Named Entity Recognition,"As an archaeologist, I want to identify and extract the names of famous archaeological excavation sites from a text, So that I can analyze their findings and historical significance, By ensuring official recognition and excluding undocumented locations."
"Definition: In this task, identify and extract the names of major political doctrines and their originators mentioned in a given article. Emphasis & Caution: - Things to avoid: -",Extract names of political doctrines and their originators from an article.,Named Entity Recognition,"As a political theorist, I want to identify and extract the names of major political doctrines and their originators from an article, So that I can analyze their influence on governance and policy."
"Definition: In this task, identify and extract the names of internationally recognized food and beverage festivals mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of food and beverage festivals from a paragraph.,Named Entity Recognition,"As a cultural researcher, I want to identify and extract the names of internationally recognized food and beverage festivals from a paragraph, So that I can study their role in promoting culinary heritage."
"Definition: In this task, identify and extract the names of famous renewable energy projects and their locations mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of renewable energy projects and their locations from a text.,Named Entity Recognition,"As an environmentalist, I want to identify and extract the names of famous renewable energy projects and their locations from a text, So that I can evaluate their contributions to sustainable energy development."
"Definition: In this task, identify and extract the names of historic maritime landmarks mentioned in a given passage. Emphasis & Caution: - Things to avoid: -",Extract names of maritime landmarks from a passage.,Named Entity Recognition,"As a maritime historian, I want to identify and extract the names of historic maritime landmarks from a passage, So that I can study their importance in navigation and trade history."
"Definition: In this task, identify and extract the names of significant global scientific conferences mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of scientific conferences from a text.,Named Entity Recognition,"As a scientist, I want to identify and extract the names of significant global scientific conferences from a text, So that I can analyze their contributions to the dissemination of knowledge."
"Definition: In this task, identify and extract the names of major rivers and their tributaries mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of rivers and their tributaries from a paragraph.,Named Entity Recognition,"As a geographer, I want to identify and extract the names of major rivers and their tributaries from a paragraph, So that I can study their ecological and geographical significance."
"Definition: In this task, identify and extract the names of famous international orchestras mentioned in a given article. Emphasis & Caution: - Things to avoid: -",Extract names of international orchestras from an article.,Named Entity Recognition,"As a musicologist, I want to identify and extract the names of famous international orchestras from an article, So that I can study their role in promoting classical music."
"Definition: In this task, identify and tag the names of ancient medicinal practices and their regions of origin mentioned in a given passage. Emphasis & Caution: Ensure the practices are well-documented and regionally attributed. Things to avoid: Do not include speculative or unverified medicinal traditions.",Extract and tag names of ancient medicinal practices and their regions of origin from a passage.,Named Entity Recognition,"As a medical historian, I want to identify and tag the names of ancient medicinal practices and their regions of origin from a passage, So that I can analyze their historical development, By ensuring proper attribution and excluding speculative traditions."
"Definition: In this task, identify and extract the names of historically significant engineering innovations mentioned in a given document. Emphasis & Caution: - Things to avoid: -",Extract names of engineering innovations from a document.,Named Entity Recognition,"As an engineer, I want to identify and extract the names of historically significant engineering innovations from a document, So that I can study their impact on technological progress."
"Definition: In this task, identify and extract the names of famous geological landmarks and their corresponding locations mentioned in a given text. Emphasis & Caution: Ensure landmarks are officially recognized by geographical organizations. Things to avoid: Do not include unverified or speculative locations.",Extract names of geological landmarks and their locations from a text.,Named Entity Recognition,"As a geologist, I want to identify and extract the names of famous geological landmarks and their corresponding locations from a text, So that I can study their formation and significance, By ensuring they are officially recognized and excluding unverified locations."
"Definition: In this task, identify and extract the names of major sports tournaments and their host countries mentioned in a given article. Emphasis & Caution: - Things to avoid: -",Extract names of sports tournaments and their host countries from an article.,Named Entity Recognition,"As a sports analyst, I want to identify and extract the names of major sports tournaments and their host countries from an article, So that I can analyze their global impact on sports culture."
"Definition: In this task, identify and extract the names of ancient legal codes and their civilizations mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of legal codes and their civilizations from a paragraph.,Named Entity Recognition,"As a legal historian, I want to identify and extract the names of ancient legal codes and their civilizations from a paragraph, So that I can study their influence on modern legal systems."
"Definition: In this task, identify and extract the names of internationally renowned literary journals mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of literary journals from a text.,Named Entity Recognition,"As a literary researcher, I want to identify and extract the names of internationally renowned literary journals from a text, So that I can evaluate their impact on the literary community."
"Definition: In this task, identify and extract the names of ancient festivals and their associated cultures mentioned in a given passage. Emphasis & Caution: - Things to avoid: -",Extract names of ancient festivals and their associated cultures from a passage.,Named Entity Recognition,"As an anthropologist, I want to identify and extract the names of ancient festivals and their associated cultures from a passage, So that I can analyze their cultural significance and rituals."
"Definition: In this task, identify and extract the names of famous shipwrecks and their locations mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of shipwrecks and their locations from a text.,Named Entity Recognition,"As a maritime historian, I want to identify and extract the names of famous shipwrecks and their locations from a text, So that I can study their historical significance and impact."
"Definition: In this task, identify and extract the names of prominent global economic policies mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of economic policies from a paragraph.,Named Entity Recognition,"As an economist, I want to identify and extract the names of prominent global economic policies from a paragraph, So that I can analyze their influence on international trade and development."
"Definition: In this task, identify and extract the names of historic dynasties and their founders mentioned in a given article. Emphasis & Caution: - Things to avoid: -",Extract names of dynasties and their founders from an article.,Named Entity Recognition,"As a historian, I want to identify and extract the names of historic dynasties and their founders from an article, So that I can analyze their political and cultural legacies."
"Definition: In this task, identify and tag the names of major scientific expeditions and their discoveries mentioned in a given text. Emphasis & Caution: Ensure that discoveries are correctly associated with their respective expeditions. Things to avoid: Do not include speculative or undocumented discoveries unless explicitly mentioned.",Extract and tag names of scientific expeditions and their discoveries from a text.,Named Entity Recognition,"As a researcher, I want to identify and tag the names of major scientific expeditions and their discoveries from a text, So that I can analyze their contributions, By ensuring proper associations and excluding undocumented claims."
"Definition: In this task, identify and extract the names of iconic fashion brands mentioned in a given document. Emphasis & Caution: - Things to avoid: -",Extract names of fashion brands from a document.,Named Entity Recognition,"As a fashion analyst, I want to identify and extract the names of iconic fashion brands from a document, So that I can study their impact on global fashion trends."
"Definition: In this task, identify and extract the names of significant space exploration missions and their launch dates mentioned in a given passage. Emphasis & Caution: Ensure missions are officially recognized and correctly linked to their dates. Things to avoid: Do not include speculative or fictional missions.",Extract names of space exploration missions and their launch dates from a passage.,Named Entity Recognition,"As an astronomer, I want to identify and extract the names of significant space exploration missions and their launch dates from a passage, So that I can analyze their contributions, By ensuring accuracy and excluding speculative examples."
"Definition: In this task, identify and extract the names of notable philosophers and their key philosophical works mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of philosophers and their works from a text.,Named Entity Recognition,"As a philosopher, I want to identify and extract the names of notable philosophers and their key philosophical works from a text, So that I can study their influence on intellectual history."
"Definition: In this task, identify and extract the names of historic aviation milestones and their inventors mentioned in a given article. Emphasis & Caution: - Things to avoid: -",Extract names of aviation milestones and their inventors from an article.,Named Entity Recognition,"As an aviation historian, I want to identify and extract the names of historic aviation milestones and their inventors from an article, So that I can analyze their impact on the evolution of flight."
"Definition: In this task, identify and extract the names of globally famous performing arts festivals mentioned in a given paragraph. Emphasis & Caution: - Things to avoid: -",Extract names of performing arts festivals from a paragraph.,Named Entity Recognition,"As a cultural analyst, I want to identify and extract the names of globally famous performing arts festivals from a paragraph, So that I can study their role in promoting cultural exchange."
"Definition: In this task, identify and extract the names of significant medieval battles and their locations mentioned in a given text. Emphasis & Caution: - Things to avoid: -",Extract names of medieval battles and their locations from a text.,Named Entity Recognition,"As a military historian, I want to identify and extract the names of significant medieval battles and their locations from a text, So that I can analyze their strategies and outcomes."
